Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
flowers,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
flowers,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
flowers,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
flowers,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
music,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
beach,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
home,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
rain,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
chocolate,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
fireplace,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
