Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
slaughter,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
slash,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
crash,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
tear,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
burn,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
hit,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
stain,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
delete,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,offend,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,despair,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,displease,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
corrode,dread,physical-negative,psychological-negative,ValenceMatchingOnly,NegativeMatch,ConceptualMismatch:physical
