Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
produce,corrode,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,rust,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,slaughter,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,slash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,crash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,tear,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,burn,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,hit,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,stain,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,delete,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
sculpt,corrode,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,rust,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,slaughter,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,slash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,crash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,tear,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,burn,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,hit,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,stain,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,delete,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
twinkle,corrode,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,rust,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,slaughter,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,slash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,crash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,tear,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,burn,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,hit,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,stain,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,delete,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
decorate,corrode,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,rust,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,slaughter,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,slash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,crash,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,tear,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,burn,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,hit,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,stain,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,delete,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
clean,corrode,physical-positive,physical-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:physical
