Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
soulless,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
soulless,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
heartless,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sexist,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
crappy,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
stupid,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
sinful,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,headless,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
disloyal,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly,NegativeMatch,AbstractMismatch
