Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
itchy,infuriating,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
itchy,hateful,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,insulting,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,greedy,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,grumpy,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,heartbroken,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,racist,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,dreaded,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,humiliating,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,stingy,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,infuriating,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
smelly,hateful,physical-negative,social-negative,ValenceMatchingOnly,NegativeMatch,PhysicalMismatch
